date,hospital,blood_group,demand,units_collected,stock_on_hand,units_used,units_expired,units_expiring_soon,shortage,is_weekend,is_holiday,is_dengue_season,day_of_week,month,year,week_of_year
2022-03-07,Hospital_B,O_negative,10,8,290,10,46,9,0,0,0,0,0,3,2022,10
2022-03-08,Hospital_B,O_negative,20,21,291,20,0,0,0,0,0,0,1,3,2022,10
2022-03-09,Hospital_B,O_negative,14,12,289,14,0,0,0,0,0,0,2,3,2022,10
2022-03-10,Hospital_B,O_negative,6,10,293,6,0,0,0,0,0,0,3,3,2022,10
2022-03-11,Hospital_B,O_negative,13,11,291,13,0,0,0,0,0,0,4,3,2022,10
2022-03-12,Hospital_B,O_negative,12,12,291,12,0,0,0,1,0,0,5,3,2022,10
2022-03-13,Hospital_B,O_negative,4,4,291,4,0,0,0,1,0,0,6,3,2022,10
2022-03-14,Hospital_B,O_negative,9,12,294,9,0,0,0,0,0,0,0,3,2022,11
2022-03-15,Hospital_B,O_negative,19,28,303,19,0,0,0,0,0,0,1,3,2022,11
2022-03-16,Hospital_B,O_negative,12,12,303,12,0,0,0,0,0,0,2,3,2022,11
2022-03-17,Hospital_B,O_negative,8,8,303,8,0,0,0,0,0,0,3,3,2022,11
2022-03-18,Hospital_B,O_negative,14,17,306,14,0,0,0,0,1,0,4,3,2022,11
2022-03-19,Hospital_B,O_negative,12,10,304,12,0,0,0,1,0,0,5,3,2022,11
2022-03-20,Hospital_B,O_negative,8,4,300,8,0,0,0,1,0,0,6,3,2022,11
2022-03-21,Hospital_B,O_negative,17,16,299,17,0,0,0,0,0,0,0,3,2022,12
2022-03-22,Hospital_B,O_negative,13,9,295,13,0,0,0,0,0,0,1,3,2022,12
2022-03-23,Hospital_B,O_negative,9,8,294,9,0,0,0,0,0,0,2,3,2022,12
2022-03-24,Hospital_B,O_negative,9,8,293,9,0,21,0,0,0,0,3,3,2022,12
2022-03-25,Hospital_B,O_negative,10,14,297,10,0,11,0,0,0,0,4,3,2022,12
2022-03-26,Hospital_B,O_negative,10,7,294,10,0,1,0,1,0,0,5,3,2022,12
2022-03-27,Hospital_B,O_negative,12,16,298,12,0,14,0,1,0,0,6,3,2022,12
2022-03-28,Hospital_B,O_negative,5,14,307,5,0,17,0,0,0,0,0,3,2022,13
2022-03-29,Hospital_B,O_negative,8,8,307,8,0,9,0,0,0,0,1,3,2022,13
2022-03-30,Hospital_B,O_negative,8,9,308,8,0,1,0,0,0,0,2,3,2022,13
2022-03-31,Hospital_B,O_negative,17,22,313,17,0,0,0,0,0,0,3,3,2022,13
2022-04-01,Hospital_B,O_negative,7,8,314,7,0,0,0,0,0,0,4,4,2022,13
2022-04-02,Hospital_B,O_negative,9,6,311,9,0,0,0,1,0,0,5,4,2022,13
2022-04-03,Hospital_B,O_negative,29,24,306,29,0,0,0,1,0,0,6,4,2022,13
2022-04-04,Hospital_B,O_negative,15,17,308,15,0,0,0,0,0,0,0,4,2022,14
2022-04-05,Hospital_B,O_negative,8,15,315,8,0,0,0,0,0,0,1,4,2022,14
2022-04-06,Hospital_B,O_negative,12,14,317,12,0,0,0,0,0,0,2,4,2022,14
2022-04-07,Hospital_B,O_negative,12,14,319,12,0,0,0,0,0,0,3,4,2022,14
2022-04-08,Hospital_B,O_negative,12,16,323,12,0,0,0,0,0,0,4,4,2022,14
2022-04-09,Hospital_B,O_negative,4,7,326,4,0,0,0,1,0,0,5,4,2022,14
2022-04-10,Hospital_B,O_negative,7,11,330,7,0,0,0,1,0,0,6,4,2022,14
2022-04-11,Hospital_B,O_negative,10,10,330,10,0,0,0,0,0,0,0,4,2022,15
2022-04-12,Hospital_B,O_negative,12,15,333,12,0,0,0,0,0,0,1,4,2022,15
2022-04-13,Hospital_B,O_negative,8,8,333,8,0,4,0,0,0,0,2,4,2022,15
2022-04-14,Hospital_B,O_negative,13,12,332,13,0,0,0,0,0,0,3,4,2022,15
2022-04-15,Hospital_B,O_negative,10,12,334,10,0,0,0,0,0,0,4,4,2022,15
2022-04-16,Hospital_B,O_negative,10,14,338,10,0,0,0,1,0,0,5,4,2022,15
2022-04-17,Hospital_B,O_negative,6,13,345,6,0,0,0,1,0,0,6,4,2022,15
2022-04-18,Hospital_B,O_negative,9,8,344,9,0,0,0,0,0,0,0,4,2022,16
2022-04-19,Hospital_B,O_negative,11,7,340,11,0,0,0,0,0,0,1,4,2022,16
2022-04-20,Hospital_B,O_negative,10,7,337,10,0,0,0,0,0,0,2,4,2022,16
2022-04-21,Hospital_B,O_negative,14,14,337,14,0,16,0,0,0,0,3,4,2022,16
2022-04-22,Hospital_B,O_negative,10,11,338,10,0,23,0,0,0,0,4,4,2022,16
2022-04-23,Hospital_B,O_negative,7,8,339,7,0,16,0,1,0,0,5,4,2022,16
2022-04-24,Hospital_B,O_negative,6,6,339,6,0,10,0,1,0,0,6,4,2022,16
2022-04-25,Hospital_B,O_negative,10,13,342,10,0,15,0,0,0,0,0,4,2022,17
2022-04-26,Hospital_B,O_negative,12,18,348,12,0,3,0,0,0,0,1,4,2022,17
2022-04-27,Hospital_B,O_negative,15,16,349,15,0,0,0,0,0,0,2,4,2022,17
2022-04-28,Hospital_B,O_negative,10,8,347,10,0,17,0,0,0,0,3,4,2022,17
2022-04-29,Hospital_B,O_negative,8,10,349,8,0,23,0,0,0,0,4,4,2022,17
2022-04-30,Hospital_B,O_negative,8,12,353,8,0,38,0,1,0,0,5,4,2022,17
2022-05-01,Hospital_B,O_negative,14,12,351,14,0,24,0,1,0,0,6,5,2022,17
2022-05-02,Hospital_B,O_negative,23,22,350,23,0,42,0,0,0,0,0,5,2022,18
2022-05-03,Hospital_B,O_negative,12,11,349,12,0,53,0,0,0,0,1,5,2022,18
2022-05-04,Hospital_B,O_negative,8,8,349,8,0,59,0,0,0,0,2,5,2022,18
2022-05-05,Hospital_B,O_negative,15,23,357,15,0,58,0,0,0,0,3,5,2022,18
2022-05-06,Hospital_B,O_negative,10,4,344,10,7,53,0,0,0,0,4,5,2022,18
2022-05-07,Hospital_B,O_negative,7,6,330,7,13,33,0,1,0,0,5,5,2022,18
2022-05-08,Hospital_B,O_negative,12,19,330,12,7,14,0,1,0,0,6,5,2022,18
2022-05-09,Hospital_B,O_negative,12,10,326,12,2,10,0,0,0,0,0,5,2022,19
2022-05-10,Hospital_B,O_negative,9,8,325,9,0,22,0,0,0,0,1,5,2022,19
2022-05-11,Hospital_B,O_negative,12,16,329,12,0,10,0,0,0,0,2,5,2022,19
2022-05-12,Hospital_B,O_negative,19,19,329,19,0,0,0,0,0,0,3,5,2022,19
2022-05-13,Hospital_B,O_negative,8,9,330,8,0,5,0,0,0,0,4,5,2022,19
2022-05-14,Hospital_B,O_negative,10,15,335,10,0,0,0,1,0,0,5,5,2022,19
2022-05-15,Hospital_B,O_negative,7,9,337,7,0,4,0,1,0,0,6,5,2022,19
2022-05-16,Hospital_B,O_negative,14,14,337,14,0,0,0,0,0,0,0,5,2022,20
2022-05-17,Hospital_B,O_negative,11,14,340,11,0,0,0,0,0,0,1,5,2022,20
2022-05-18,Hospital_B,O_negative,13,13,340,13,0,0,0,0,0,0,2,5,2022,20
2022-05-19,Hospital_B,O_negative,7,7,340,7,0,0,0,0,0,0,3,5,2022,20
2022-05-20,Hospital_B,O_negative,7,9,342,7,0,0,0,0,0,0,4,5,2022,20
2022-05-21,Hospital_B,O_negative,7,3,338,7,0,9,0,1,0,0,5,5,2022,20
2022-05-22,Hospital_B,O_negative,7,4,335,7,0,31,0,1,0,0,6,5,2022,20
2022-05-23,Hospital_B,O_negative,9,10,336,9,0,28,0,0,0,0,0,5,2022,21
2022-05-24,Hospital_B,O_negative,5,5,336,5,0,23,0,0,0,0,1,5,2022,21
2022-05-25,Hospital_B,O_negative,10,9,335,10,0,13,0,0,0,0,2,5,2022,21
2022-05-26,Hospital_B,O_negative,9,12,331,9,7,0,0,0,0,0,3,5,2022,21
2022-05-27,Hospital_B,O_negative,9,9,331,9,0,0,0,0,0,0,4,5,2022,21
2022-05-28,Hospital_B,O_negative,3,3,331,3,0,0,0,1,0,0,5,5,2022,21
2022-05-29,Hospital_B,O_negative,8,1,324,8,0,10,0,1,0,0,6,5,2022,21
2022-05-30,Hospital_B,O_negative,13,17,328,13,0,0,0,0,0,0,0,5,2022,22
2022-05-31,Hospital_B,O_negative,11,12,329,11,0,0,0,0,0,0,1,5,2022,22
2022-06-01,Hospital_B,O_negative,24,30,335,24,0,1,0,0,0,0,2,6,2022,22
2022-06-02,Hospital_B,O_negative,11,13,337,11,0,16,0,0,0,0,3,6,2022,22
2022-06-03,Hospital_B,O_negative,14,17,340,14,0,34,0,0,0,0,4,6,2022,22
2022-06-04,Hospital_B,O_negative,4,3,339,4,0,30,0,1,0,0,5,6,2022,22
2022-06-05,Hospital_B,O_negative,2,1,338,2,0,41,0,1,0,0,6,6,2022,22
2022-06-06,Hospital_B,O_negative,5,8,341,5,0,70,0,0,0,0,0,6,2022,23
2022-06-07,Hospital_B,O_negative,9,10,319,9,23,50,0,0,0,0,1,6,2022,23
2022-06-08,Hospital_B,O_negative,13,10,316,13,0,63,0,0,0,0,2,6,2022,23
2022-06-09,Hospital_B,O_negative,11,14,319,11,0,77,0,0,0,0,3,6,2022,23
2022-06-10,Hospital_B,O_negative,9,13,309,9,14,64,0,0,0,0,4,6,2022,23
2022-06-11,Hospital_B,O_negative,8,20,318,8,3,53,0,1,0,0,5,6,2022,23
2022-06-12,Hospital_B,O_negative,8,6,298,8,18,27,0,1,0,0,6,6,2022,23
2022-06-13,Hospital_B,O_negative,25,37,293,25,17,0,0,0,0,0,0,6,2022,24
2022-06-14,Hospital_B,O_negative,11,15,297,11,0,0,0,0,0,0,1,6,2022,24
2022-06-15,Hospital_B,O_negative,8,10,299,8,0,0,0,0,0,0,2,6,2022,24
2022-06-16,Hospital_B,O_negative,15,18,302,15,0,0,0,0,0,0,3,6,2022,24
2022-06-17,Hospital_B,O_negative,9,9,302,9,0,0,0,0,0,0,4,6,2022,24
2022-06-18,Hospital_B,O_negative,6,8,304,6,0,0,0,1,0,0,5,6,2022,24
2022-06-19,Hospital_B,O_negative,4,4,304,4,0,0,0,1,0,0,6,6,2022,24
2022-06-20,Hospital_B,O_negative,12,12,304,12,0,9,0,0,0,0,0,6,2022,25
2022-06-21,Hospital_B,O_negative,13,14,305,13,0,0,0,0,0,0,1,6,2022,25
2022-06-22,Hospital_B,O_negative,8,13,310,8,0,0,0,0,0,0,2,6,2022,25
2022-06-23,Hospital_B,O_negative,15,22,317,15,0,6,0,0,0,0,3,6,2022,25
2022-06-24,Hospital_B,O_negative,12,13,318,12,0,0,0,0,0,0,4,6,2022,25
2022-06-25,Hospital_B,O_negative,9,9,318,9,0,0,0,1,0,0,5,6,2022,25
2022-06-26,Hospital_B,O_negative,21,28,325,21,0,0,0,1,0,0,6,6,2022,25
2022-06-27,Hospital_B,O_negative,10,13,328,10,0,0,0,0,0,0,0,6,2022,26
2022-06-28,Hospital_B,O_negative,14,11,325,14,0,0,0,0,0,0,1,6,2022,26
2022-06-29,Hospital_B,O_negative,15,13,323,15,0,0,0,0,0,0,2,6,2022,26
2022-06-30,Hospital_B,O_negative,7,9,325,7,0,0,0,0,0,0,3,6,2022,26
2022-07-01,Hospital_B,O_negative,13,11,323,13,0,0,0,0,0,1,4,7,2022,26
2022-07-02,Hospital_B,O_negative,4,4,323,4,0,35,0,1,0,1,5,7,2022,26
2022-07-03,Hospital_B,O_negative,6,4,321,6,0,29,0,1,0,1,6,7,2022,26
2022-07-04,Hospital_B,O_negative,17,12,316,17,0,12,0,0,0,1,0,7,2022,27
2022-07-05,Hospital_B,O_negative,8,7,315,8,0,27,0,0,0,1,1,7,2022,27
2022-07-06,Hospital_B,O_negative,7,7,311,7,4,20,0,0,0,1,2,7,2022,27
2022-07-07,Hospital_B,O_negative,15,15,311,15,0,5,0,0,0,1,3,7,2022,27
2022-07-08,Hospital_B,O_negative,10,18,319,10,0,0,0,0,0,1,4,7,2022,27
2022-07-09,Hospital_B,O_negative,7,6,318,7,0,0,0,1,0,1,5,7,2022,27
2022-07-10,Hospital_B,O_negative,6,7,319,6,0,37,0,1,0,1,6,7,2022,27
2022-07-11,Hospital_B,O_negative,15,18,322,15,0,67,0,0,0,1,0,7,2022,28
2022-07-12,Hospital_B,O_negative,10,6,318,10,0,70,0,0,0,1,1,7,2022,28
2022-07-13,Hospital_B,O_negative,14,14,318,14,0,56,0,0,0,1,2,7,2022,28
2022-07-14,Hospital_B,O_negative,20,10,308,20,0,42,0,0,0,1,3,7,2022,28
2022-07-15,Hospital_B,O_negative,9,13,289,9,23,10,0,0,0,1,4,7,2022,28
2022-07-16,Hospital_B,O_negative,5,3,283,5,4,1,0,1,0,1,5,7,2022,28
2022-07-17,Hospital_B,O_negative,6,3,280,6,0,4,0,1,0,1,6,7,2022,28
2022-07-18,Hospital_B,O_negative,14,10,276,14,0,0,0,0,0,1,0,7,2022,29
2022-07-19,Hospital_B,O_negative,12,12,276,12,0,0,0,0,0,1,1,7,2022,29
2022-07-20,Hospital_B,O_negative,14,10,272,14,0,0,0,0,0,1,2,7,2022,29
2022-07-21,Hospital_B,O_negative,10,11,273,10,0,0,0,0,0,1,3,7,2022,29
2022-07-22,Hospital_B,O_negative,21,21,273,21,0,0,0,0,0,1,4,7,2022,29
2022-07-23,Hospital_B,O_negative,8,14,279,8,0,4,0,1,0,1,5,7,2022,29
2022-07-24,Hospital_B,O_negative,8,10,281,8,0,9,0,1,0,1,6,7,2022,29
2022-07-25,Hospital_B,O_negative,13,19,287,13,0,22,0,0,0,1,0,7,2022,30
2022-07-26,Hospital_B,O_negative,9,11,289,9,0,22,0,0,0,1,1,7,2022,30
2022-07-27,Hospital_B,O_negative,12,18,295,12,0,10,0,0,0,1,2,7,2022,30
2022-07-28,Hospital_B,O_negative,10,14,299,10,0,7,0,0,0,1,3,7,2022,30
2022-07-29,Hospital_B,O_negative,11,12,300,11,0,0,0,0,0,1,4,7,2022,30
2022-07-30,Hospital_B,O_negative,8,6,298,8,0,0,0,1,0,1,5,7,2022,30
2022-07-31,Hospital_B,O_negative,6,5,297,6,0,0,0,1,0,1,6,7,2022,30
2022-08-01,Hospital_B,O_negative,4,7,300,4,0,0,0,0,0,1,0,8,2022,31
2022-08-02,Hospital_B,O_negative,9,14,305,9,0,0,0,0,0,1,1,8,2022,31
2022-08-03,Hospital_B,O_negative,13,15,307,13,0,2,0,0,0,1,2,8,2022,31
2022-08-04,Hospital_B,O_negative,15,20,312,15,0,0,0,0,0,1,3,8,2022,31
2022-08-05,Hospital_B,O_negative,12,11,311,12,0,0,0,0,0,1,4,8,2022,31
2022-08-06,Hospital_B,O_negative,11,12,312,11,0,0,0,1,0,1,5,8,2022,31
2022-08-07,Hospital_B,O_negative,6,6,312,6,0,0,0,1,0,1,6,8,2022,31
2022-08-08,Hospital_B,O_negative,10,9,311,10,0,0,0,0,0,1,0,8,2022,32
2022-08-09,Hospital_B,O_negative,8,9,312,8,0,0,0,0,0,1,1,8,2022,32
2022-08-10,Hospital_B,O_negative,18,17,311,18,0,0,0,0,0,1,2,8,2022,32
2022-08-11,Hospital_B,O_negative,7,8,312,7,0,0,0,0,0,1,3,8,2022,32
2022-08-12,Hospital_B,O_negative,17,15,310,17,0,0,0,0,0,1,4,8,2022,32
2022-08-13,Hospital_B,O_negative,8,11,313,8,0,0,0,1,0,1,5,8,2022,32
2022-08-14,Hospital_B,O_negative,10,10,313,10,0,0,0,1,0,1,6,8,2022,32
2022-08-15,Hospital_B,O_negative,5,4,312,5,0,0,0,0,1,1,0,8,2022,33
2022-08-16,Hospital_B,O_negative,9,16,319,9,0,0,0,0,0,1,1,8,2022,33
2022-08-17,Hospital_B,O_negative,15,17,321,15,0,0,0,0,0,1,2,8,2022,33
2022-08-18,Hospital_B,O_negative,5,3,319,5,0,0,0,0,0,1,3,8,2022,33
2022-08-19,Hospital_B,O_negative,19,21,321,19,0,0,0,0,0,1,4,8,2022,33
2022-08-20,Hospital_B,O_negative,3,2,320,3,0,0,0,1,0,1,5,8,2022,33
2022-08-21,Hospital_B,O_negative,7,5,318,7,0,0,0,1,0,1,6,8,2022,33
2022-08-22,Hospital_B,O_negative,15,15,318,15,0,0,0,0,0,1,0,8,2022,34
2022-08-23,Hospital_B,O_negative,10,7,315,10,0,0,0,0,0,1,1,8,2022,34
2022-08-24,Hospital_B,O_negative,6,2,311,6,0,0,0,0,0,1,2,8,2022,34
2022-08-25,Hospital_B,O_negative,14,21,318,14,0,0,0,0,0,1,3,8,2022,34
2022-08-26,Hospital_B,O_negative,15,18,321,15,0,0,0,0,0,1,4,8,2022,34
2022-08-27,Hospital_B,O_negative,7,7,321,7,0,0,0,1,0,1,5,8,2022,34
2022-08-28,Hospital_B,O_negative,7,5,319,7,0,0,0,1,0,1,6,8,2022,34
2022-08-29,Hospital_B,O_negative,9,11,321,9,0,0,0,0,0,1,0,8,2022,35
2022-08-30,Hospital_B,O_negative,13,15,323,13,0,0,0,0,0,1,1,8,2022,35
2022-08-31,Hospital_B,O_negative,8,10,325,8,0,0,0,0,0,1,2,8,2022,35
2022-09-01,Hospital_B,O_negative,8,6,323,8,0,0,0,0,0,1,3,9,2022,35
2022-09-02,Hospital_B,O_negative,6,5,322,6,0,13,0,0,0,1,4,9,2022,35
2022-09-03,Hospital_B,O_negative,15,23,330,15,0,0,0,1,0,1,5,9,2022,35
2022-09-04,Hospital_B,O_negative,6,6,330,6,0,0,0,1,0,1,6,9,2022,35
2022-09-05,Hospital_B,O_negative,12,16,334,12,0,0,0,0,0,1,0,9,2022,36
2022-09-06,Hospital_B,O_negative,12,15,337,12,0,0,0,0,0,1,1,9,2022,36
2022-09-07,Hospital_B,O_negative,15,17,339,15,0,1,0,0,0,1,2,9,2022,36
2022-09-08,Hospital_B,O_negative,15,20,344,15,0,0,0,0,0,1,3,9,2022,36
2022-09-09,Hospital_B,O_negative,12,11,343,12,0,0,0,0,0,1,4,9,2022,36
2022-09-10,Hospital_B,O_negative,6,3,340,6,0,0,0,1,0,1,5,9,2022,36
2022-09-11,Hospital_B,O_negative,10,12,342,10,0,10,0,1,0,1,6,9,2022,36
2022-09-12,Hospital_B,O_negative,23,25,344,23,0,13,0,0,0,1,0,9,2022,37
2022-09-13,Hospital_B,O_negative,13,15,346,13,0,0,0,0,0,1,1,9,2022,37
2022-09-14,Hospital_B,O_negative,16,15,345,16,0,0,0,0,0,1,2,9,2022,37
2022-09-15,Hospital_B,O_negative,8,8,345,8,0,25,0,0,0,1,3,9,2022,37
2022-09-16,Hospital_B,O_negative,13,18,350,13,0,12,0,0,0,1,4,9,2022,37
2022-09-17,Hospital_B,O_negative,7,8,351,7,0,25,0,1,0,1,5,9,2022,37
2022-09-18,Hospital_B,O_negative,10,5,346,10,0,15,0,1,0,1,6,9,2022,37
2022-09-19,Hospital_B,O_negative,16,19,349,16,0,4,0,0,0,1,0,9,2022,38
2022-09-20,Hospital_B,O_negative,7,5,347,7,0,13,0,0,0,1,1,9,2022,38
2022-09-21,Hospital_B,O_negative,12,10,345,12,0,26,0,0,0,1,2,9,2022,38
2022-09-22,Hospital_B,O_negative,7,14,352,7,0,36,0,0,0,1,3,9,2022,38
2022-09-23,Hospital_B,O_negative,4,3,351,4,0,32,0,0,0,1,4,9,2022,38
2022-09-24,Hospital_B,O_negative,4,5,352,4,0,28,0,1,0,1,5,9,2022,38
2022-09-25,Hospital_B,O_negative,13,10,338,13,11,36,0,1,0,1,6,9,2022,38
2022-09-26,Hospital_B,O_negative,16,17,335,16,4,34,0,0,0,1,0,9,2022,39
2022-09-27,Hospital_B,O_negative,12,9,332,12,0,27,0,0,0,1,1,9,2022,39
2022-09-28,Hospital_B,O_negative,11,13,334,11,0,31,0,0,0,1,2,9,2022,39
2022-09-29,Hospital_B,O_negative,13,14,335,13,0,20,0,0,0,1,3,9,2022,39
2022-09-30,Hospital_B,O_negative,24,26,337,24,0,11,0,0,0,1,4,9,2022,39
2022-10-01,Hospital_B,O_negative,9,9,337,9,0,2,0,1,0,1,5,10,2022,39
2022-10-02,Hospital_B,O_negative,2,1,336,2,0,0,0,1,1,1,6,10,2022,39
2022-10-03,Hospital_B,O_negative,13,17,340,13,0,51,0,0,0,1,0,10,2022,40
2022-10-04,Hospital_B,O_negative,8,10,342,8,0,67,0,0,0,1,1,10,2022,40
2022-10-05,Hospital_B,O_negative,10,14,346,10,0,57,0,0,0,1,2,10,2022,40
2022-10-06,Hospital_B,O_negative,8,7,345,8,0,49,0,0,0,1,3,10,2022,40
2022-10-07,Hospital_B,O_negative,6,5,319,6,25,18,0,0,0,1,4,10,2022,40
2022-10-08,Hospital_B,O_negative,6,10,305,6,18,12,0,1,0,1,5,10,2022,40
2022-10-09,Hospital_B,O_negative,4,2,303,4,0,33,0,1,0,1,6,10,2022,40
2022-10-10,Hospital_B,O_negative,10,11,304,10,0,37,0,0,0,1,0,10,2022,41
2022-10-11,Hospital_B,O_negative,13,15,306,13,0,24,0,0,0,1,1,10,2022,41
2022-10-12,Hospital_B,O_negative,14,13,305,14,0,15,0,0,0,1,2,10,2022,41
2022-10-13,Hospital_B,O_negative,14,11,302,14,0,29,0,0,0,1,3,10,2022,41
2022-10-14,Hospital_B,O_negative,6,4,300,6,0,45,0,0,0,1,4,10,2022,41
2022-10-15,Hospital_B,O_negative,2,0,298,2,0,55,0,1,0,1,5,10,2022,41
2022-10-16,Hospital_B,O_negative,10,11,299,10,0,56,0,1,0,1,6,10,2022,41
2022-10-17,Hospital_B,O_negative,12,8,284,12,11,41,0,0,0,1,0,10,2022,42
2022-10-18,Hospital_B,O_negative,9,10,275,9,10,22,0,0,0,1,1,10,2022,42
2022-10-19,Hospital_B,O_negative,6,5,271,6,3,13,0,0,0,1,2,10,2022,42
2022-10-20,Hospital_B,O_negative,10,13,269,10,5,13,0,0,0,1,3,10,2022,42
2022-10-21,Hospital_B,O_negative,9,11,271,9,0,22,0,0,0,1,4,10,2022,42
2022-10-22,Hospital_B,O_negative,6,8,273,6,0,30,0,1,0,1,5,10,2022,42
2022-10-23,Hospital_B,O_negative,8,9,274,8,0,32,0,1,0,1,6,10,2022,42
2022-10-24,Hospital_B,O_negative,10,10,274,10,0,36,0,0,1,1,0,10,2022,43
2022-10-25,Hospital_B,O_negative,12,14,276,12,0,46,0,0,0,1,1,10,2022,43
2022-10-26,Hospital_B,O_negative,9,18,285,9,0,37,0,0,0,1,2,10,2022,43
2022-10-27,Hospital_B,O_negative,12,16,288,12,1,24,0,0,0,1,3,10,2022,43
2022-10-28,Hospital_B,O_negative,5,6,287,5,2,26,0,0,0,1,4,10,2022,43
2022-10-29,Hospital_B,O_negative,7,9,272,7,17,2,0,1,0,1,5,10,2022,43
2022-10-30,Hospital_B,O_negative,6,4,270,6,0,11,0,1,0,1,6,10,2022,43
2022-10-31,Hospital_B,O_negative,6,12,276,6,0,21,0,0,0,1,0,10,2022,44
2022-11-01,Hospital_B,O_negative,5,5,276,5,0,16,0,0,0,0,1,11,2022,44
2022-11-02,Hospital_B,O_negative,14,16,278,14,0,2,0,0,0,0,2,11,2022,44
2022-11-03,Hospital_B,O_negative,13,15,280,13,0,26,0,0,0,0,3,11,2022,44
2022-11-04,Hospital_B,O_negative,10,10,280,10,0,16,0,0,0,0,4,11,2022,44
2022-11-05,Hospital_B,O_negative,6,8,282,6,0,10,0,1,0,0,5,11,2022,44
2022-11-06,Hospital_B,O_negative,7,6,281,7,0,25,0,1,0,0,6,11,2022,44
2022-11-07,Hospital_B,O_negative,17,26,287,17,3,5,0,0,0,0,0,11,2022,45
2022-11-08,Hospital_B,O_negative,13,14,288,13,0,5,0,0,0,0,1,11,2022,45
2022-11-09,Hospital_B,O_negative,8,8,288,8,0,0,0,0,0,0,2,11,2022,45
2022-11-10,Hospital_B,O_negative,6,4,286,6,0,0,0,0,0,0,3,11,2022,45
2022-11-11,Hospital_B,O_negative,11,20,295,11,0,17,0,0,0,0,4,11,2022,45
2022-11-12,Hospital_B,O_negative,15,20,300,15,0,11,0,1,0,0,5,11,2022,45
2022-11-13,Hospital_B,O_negative,10,15,305,10,0,1,0,1,0,0,6,11,2022,45
2022-11-14,Hospital_B,O_negative,7,7,305,7,0,0,0,0,0,0,0,11,2022,46
2022-11-15,Hospital_B,O_negative,9,11,307,9,0,0,0,0,0,0,1,11,2022,46
2022-11-16,Hospital_B,O_negative,9,8,306,9,0,0,0,0,0,0,2,11,2022,46
2022-11-17,Hospital_B,O_negative,13,14,307,13,0,0,0,0,0,0,3,11,2022,46
2022-11-18,Hospital_B,O_negative,13,12,306,13,0,0,0,0,0,0,4,11,2022,46
2022-11-19,Hospital_B,O_negative,10,5,301,10,0,0,0,1,0,0,5,11,2022,46
2022-11-20,Hospital_B,O_negative,6,8,303,6,0,0,0,1,0,0,6,11,2022,46
2022-11-21,Hospital_B,O_negative,15,11,299,15,0,0,0,0,0,0,0,11,2022,47
2022-11-22,Hospital_B,O_negative,10,7,296,10,0,0,0,0,0,0,1,11,2022,47
2022-11-23,Hospital_B,O_negative,18,25,303,18,0,0,0,0,0,0,2,11,2022,47
2022-11-24,Hospital_B,O_negative,7,4,300,7,0,0,0,0,0,0,3,11,2022,47
2022-11-25,Hospital_B,O_negative,12,8,296,12,0,0,0,0,0,0,4,11,2022,47
2022-11-26,Hospital_B,O_negative,17,13,292,17,0,0,0,1,0,0,5,11,2022,47
2022-11-27,Hospital_B,O_negative,13,11,290,13,0,0,0,1,0,0,6,11,2022,47
2022-11-28,Hospital_B,O_negative,21,22,291,21,0,0,0,0,0,0,0,11,2022,48
2022-11-29,Hospital_B,O_negative,12,8,287,12,0,0,0,0,0,0,1,11,2022,48
2022-11-30,Hospital_B,O_negative,8,9,288,8,0,0,0,0,0,0,2,11,2022,48
2022-12-01,Hospital_B,O_negative,10,14,292,10,0,0,0,0,0,0,3,12,2022,48
2022-12-02,Hospital_B,O_negative,12,10,290,12,0,0,0,0,0,0,4,12,2022,48
2022-12-03,Hospital_B,O_negative,22,19,287,22,0,0,0,1,0,0,5,12,2022,48
2022-12-04,Hospital_B,O_negative,6,6,287,6,0,0,0,1,0,0,6,12,2022,48
2022-12-05,Hospital_B,O_negative,21,24,290,21,0,0,0,0,0,0,0,12,2022,49
2022-12-06,Hospital_B,O_negative,10,18,298,10,0,0,0,0,0,0,1,12,2022,49
2022-12-07,Hospital_B,O_negative,11,16,303,11,0,0,0,0,0,0,2,12,2022,49
2022-12-08,Hospital_B,O_negative,9,13,307,9,0,0,0,0,0,0,3,12,2022,49
2022-12-09,Hospital_B,O_negative,11,12,308,11,0,0,0,0,0,0,4,12,2022,49
2022-12-10,Hospital_B,O_negative,8,7,307,8,0,0,0,1,0,0,5,12,2022,49
2022-12-11,Hospital_B,O_negative,6,7,308,6,0,0,0,1,0,0,6,12,2022,49
2022-12-12,Hospital_B,O_negative,8,4,304,8,0,0,0,0,0,0,0,12,2022,50
2022-12-13,Hospital_B,O_negative,17,20,307,17,0,0,0,0,0,0,1,12,2022,50
2022-12-14,Hospital_B,O_negative,7,11,311,7,0,0,0,0,0,0,2,12,2022,50
2022-12-15,Hospital_B,O_negative,13,16,314,13,0,0,0,0,0,0,3,12,2022,50
2022-12-16,Hospital_B,O_negative,7,8,315,7,0,0,0,0,0,0,4,12,2022,50
2022-12-17,Hospital_B,O_negative,11,15,319,11,0,0,0,1,0,0,5,12,2022,50
2022-12-18,Hospital_B,O_negative,10,14,323,10,0,0,0,1,0,0,6,12,2022,50
2022-12-19,Hospital_B,O_negative,11,17,329,11,0,2,0,0,0,0,0,12,2022,51
2022-12-20,Hospital_B,O_negative,12,9,326,12,0,0,0,0,0,0,1,12,2022,51
